numero	 pays	 pays_lib	 syst	 syst_lib	 sect	 sect_lib	 agglo_lib	 dbq_pt	 dbq_an	 dbq_mois	 grd_type_engin	 fraction	 fdbq_pt	 fdbq_nt	 codesp	 cat_ecol	 cat_troph	 id_mes	 long_lf
4215	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	26.25	2002	7	FMDO	ML2_43150	7	62	HFO	Co	p2-pi	112130	230
4215	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	26.25	2002	7	FMDO	ML2_43150	7	62	HFO	Co	p2-pi	112128	250
4215	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	26.25	2002	7	FMDO	ML2_43150	7	62	HFO	Co	p2-pi	112129	250
4215	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	26.25	2002	7	FMDO	ML2_43150	7	62	HFO	Co	p2-pi	112132	210
4215	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	26.25	2002	7	FMDO	ML2_43150	7	62	HFO	Co	p2-pi	112125	210
4215	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	26.25	2002	7	FMDO	ML2_43150	7	62	HFO	Co	p2-pi	112123	220
4215	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	26.25	2002	7	FMDO	ML2_43150	7	62	HFO	Co	p2-pi	112133	215
4215	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	26.25	2002	7	FMDO	ML2_43150	7	62	HFO	Co	p2-pi	112115	180
4215	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	26.25	2002	7	FMDO	ML2_43150	7	62	HFO	Co	p2-pi	112114	180
4215	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	26.25	2002	7	FMDO	ML2_43150	7	62	HFO	Co	p2-pi	112119	200
4215	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	26.25	2002	7	FMDO	ML2_43150	7	62	HFO	Co	p2-pi	112116	170
4215	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	26.25	2002	7	FMDO	ML2_43150	7	62	HFO	Co	p2-pi	112117	210
4215	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	26.25	2002	7	FMDO	ML2_43150	7	62	HFO	Co	p2-pi	112118	210
4215	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	26.25	2002	7	FMDO	ML2_43159	0	3	AMA	Ce	om-ge	112206	180
4215	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	26.25	2002	7	FMDO	ML2_43159	0	3	AMA	Ce	om-ge	112208	160
4215	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	26.25	2002	7	FMDO	ML2_43159	0	3	AMA	Ce	om-ge	112207	200
4217	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	30.5	2002	7	FMCLg	ML2_43179	0	6	HFO	Co	p2-pi	112325	160
4217	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	30.5	2002	7	FMCLg	ML2_43179	0	6	HFO	Co	p2-pi	112327	160
4217	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	30.5	2002	7	FMCLg	ML2_43179	0	6	HFO	Co	p2-pi	112326	175
4217	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	30.5	2002	7	FMCLg	ML2_43179	0	6	HFO	Co	p2-pi	112328	150
4217	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	30.5	2002	7	FMCLg	ML2_43179	0	6	HFO	Co	p2-pi	112324	230
4217	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	30.5	2002	7	FMCLg	ML2_43179	0	6	HFO	Co	p2-pi	112329	175
4218	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	17	2002	7	FMMO	ML2_43193	0	3	HFO	Co	p2-pi	112405	160
4218	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	17	2002	7	FMMO	ML2_43193	0	3	HFO	Co	p2-pi	112404	200
4218	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	17	2002	7	FMMO	ML2_43193	0	3	HFO	Co	p2-pi	112403	160
4219	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	24.1	2002	7	MELAN	ML2_43203	0	4	HFO	Co	p2-pi	112458	190
4219	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	24.1	2002	7	MELAN	ML2_43203	0	4	HFO	Co	p2-pi	112459	140
4219	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	24.1	2002	7	MELAN	ML2_43203	0	4	HFO	Co	p2-pi	112460	135
4219	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	24.1	2002	7	MELAN	ML2_43203	0	4	HFO	Co	p2-pi	112461	140
4220	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	30	2002	7	FMCLg	ML2_43210	0	8	HFO	Co	p2-pi	112495	200
4220	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	30	2002	7	FMCLg	ML2_43210	0	8	HFO	Co	p2-pi	112497	150
4220	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	30	2002	7	FMCLg	ML2_43210	0	8	HFO	Co	p2-pi	112501	130
4220	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	30	2002	7	FMCLg	ML2_43210	0	8	HFO	Co	p2-pi	112496	160
4220	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	30	2002	7	FMCLg	ML2_43210	0	8	HFO	Co	p2-pi	112500	160
4220	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	30	2002	7	FMCLg	ML2_43210	0	8	HFO	Co	p2-pi	112498	130
4220	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	30	2002	7	FMCLg	ML2_43210	0	8	HFO	Co	p2-pi	112499	170
4221	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	32.25	2002	7	FMDO	ML2_43211	11	8	AMA	Ce	om-ge	112502	460
4221	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	32.25	2002	7	FMDO	ML2_43211	11	8	AMA	Ce	om-ge	112503	410
4221	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	32.25	2002	7	FMDO	ML2_43211	11	8	AMA	Ce	om-ge	112507	400
4221	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	32.25	2002	7	FMDO	ML2_43211	11	8	AMA	Ce	om-ge	112504	410
4221	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	32.25	2002	7	FMDO	ML2_43211	11	8	AMA	Ce	om-ge	112506	445
4221	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	32.25	2002	7	FMDO	ML2_43211	11	8	AMA	Ce	om-ge	112505	435
4221	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	32.25	2002	7	FMDO	ML2_43211	11	8	AMA	Ce	om-ge	112508	420
4221	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	32.25	2002	7	FMDO	ML2_43211	11	8	AMA	Ce	om-ge	112509	410
4221	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	32.25	2002	7	FMDO	ML2_43213	0.75	4	HFO	Co	p2-pi	112512	450
4221	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	32.25	2002	7	FMDO	ML2_43213	0.75	4	HFO	Co	p2-pi	112513	145
4221	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	32.25	2002	7	FMDO	ML2_43213	0.75	4	HFO	Co	p2-pi	112514	160
4221	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	32.25	2002	7	FMDO	ML2_43213	0.75	4	HFO	Co	p2-pi	112515	175
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112636	180
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112623	210
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112642	225
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112632	205
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112629	205
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112628	210
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112634	210
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112635	185
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112633	210
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112639	195
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112637	175
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112638	210
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112640	190
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112641	225
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112627	210
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112624	235
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112630	210
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112626	175
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112625	170
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43232	5.25	51	HFO	Co	p2-pi	112631	215
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43242	0	7	AMA	Ce	om-ge	112742	130
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43242	0	7	AMA	Ce	om-ge	112740	150
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43242	0	7	AMA	Ce	om-ge	112739	165
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43242	0	7	AMA	Ce	om-ge	112736	190
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43242	0	7	AMA	Ce	om-ge	112741	150
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43242	0	7	AMA	Ce	om-ge	112738	160
4223	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.25	2002	7	FMDO	ML2_43242	0	7	AMA	Ce	om-ge	112737	170
4226	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	24	2002	7	FMCLg	ML2_43272	0	1	AMA	Ce	om-ge	112908	265
4226	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	24	2002	7	FMCLg	ML2_43273	0	3	HFO	Co	p2-pi	112911	175
4226	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	24	2002	7	FMCLg	ML2_43273	0	3	HFO	Co	p2-pi	112910	175
4226	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	24	2002	7	FMCLg	ML2_43273	0	3	HFO	Co	p2-pi	112909	155
4227	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10	2002	7	FMDO	ML2_43280	0.75	7	HFO	Co	p2-pi	112936	220
4227	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10	2002	7	FMDO	ML2_43280	0.75	7	HFO	Co	p2-pi	112935	190
4227	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10	2002	7	FMDO	ML2_43280	0.75	7	HFO	Co	p2-pi	112937	200
4227	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10	2002	7	FMDO	ML2_43280	0.75	7	HFO	Co	p2-pi	112938	200
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112967	190
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112984	180
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112966	230
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112965	200
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112976	185
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112970	185
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112969	180
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112968	190
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112972	190
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112971	230
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112973	230
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112975	200
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112974	180
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112980	205
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112983	220
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112977	180
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112979	240
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112978	230
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112982	210
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43286	3.2	34	HFO	Co	p2-pi	112981	195
4228	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20.5	2002	7	FMDO	ML2_43293	0	1	AMA	Ce	om-ge	113085	265
3820	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	24.95	2002	8	MELAN	ML2_60587	0	3	HFO	Co	p2-pi	96672	210
3820	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	24.95	2002	8	MELAN	ML2_60587	0	3	HFO	Co	p2-pi	96671	180
3820	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	24.95	2002	8	MELAN	ML2_60587	0	3	HFO	Co	p2-pi	96670	250
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96695	225
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96694	210
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96693	230
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96699	230
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96698	200
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96697	250
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96696	240
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96701	250
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96708	185
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96703	225
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96700	240
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96702	220
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96710	250
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96706	240
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96709	230
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96712	178
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96711	185
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96707	180
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96704	250
3821	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	25.25	2002	8	FMDOp	ML2_60589	12.25	124	HFO	Co	p2-pi	96705	230
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96778	210
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96779	175
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96780	180
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96781	190
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96782	195
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96783	195
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96784	210
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96785	220
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96786	185
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96787	195
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96788	185
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96789	186
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96790	195
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96791	200
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96792	190
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96793	175
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96777	180
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96776	190
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96774	180
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60602	6.5	62	HFO	Co	p2-pi	96775	190
3824	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	43.75	2002	8	FMMEL	ML2_60610	0	1	AMA	Ce	om-ge	96844	290
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96858	190
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96857	195
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96852	220
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96851	210
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96850	180
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96848	190
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96847	180
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96849	200
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96866	210
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96863	208
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96862	205
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96853	210
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96859	210
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96861	250
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96860	220
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96865	210
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96864	200
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96856	175
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96854	180
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60612	7.75	82	HFO	Co	p2-pi	96855	185
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60618	0	2	AMA	Ce	om-ge	96891	160
3825	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	40.1	2002	8	FMDO	ML2_60618	0	2	AMA	Ce	om-ge	96890	190
3826	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	32.75	2002	8	FMDOg	ML2_60621	21.25	16	AMA	Ce	om-ge	96932	400
3826	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	32.75	2002	8	FMDOg	ML2_60621	21.25	16	AMA	Ce	om-ge	96925	430
3826	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	32.75	2002	8	FMDOg	ML2_60621	21.25	16	AMA	Ce	om-ge	96918	410
3826	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	32.75	2002	8	FMDOg	ML2_60621	21.25	16	AMA	Ce	om-ge	96919	430
